city,companyFullName,companyId,createTime,education,positionId,positionName,salary,workYear
上海,万服网络服务（上海）有限公司,14823,2018-02-02 17:44:37,本科,4084397,python开发工程师,12k-15k,1-3年
上海,上海犇众信息技术有限公司,63702,2018-02-23 16:52:04,大专,3076353,Python开发工程师,15k-20k,1-3年
杭州,杭州周边搜科技有限公司,83623,2018-02-23 14:11:33,大专,3747468,Python研发工程师,13k-20k,不限
南京,飞友科技有限公司,36272,2018-02-23 17:26:09,本科,3076555,Python,10k-18k,3-5年
广州,广东咏声动漫股份有限公司,130684,2018-02-22 16:22:29,不限,3938596,Python开发工程师,10k-16k,3-5年
北京,北京力扬泛海科技有限公司,300397,2018-02-22 15:56:47,本科,4015726,python工程师,8K-15K,1-3年
天津,零氪信息技术（北京）有限公司,113697,2018-02-22 11:14:05,本科,3788624,Python研发工程师（天津）,10k-20k,1-3年
北京,北京粉笔未来科技有限公司,16799,2018-02-24 19:28:36,本科,4128893,Python辅导老师－编程教育方向,7k-10k,1-3年
北京,北京盖娅互娱网络科技股份有限公司,40618,2018-02-24 12:17:15,本科,3722064,游戏服务器(Python)开发工程师,10k-20k,1-3年
广州,广州市千云信息科技有限公司,25626,2018-02-22 10:34:08,大专,4118626,Python中级开发工程师,7k-10k,1-3年
上海,上海叠念信息科技有限公司,228501,2018-02-22 09:50:28,大专,3971497,Python开发工程师,7k-12k,1-3年
广州,广州纷可网络有限公司,270107,2018-02-18 15:04:09,本科,4122941,Python开发工程师,10k-15k,1年以下
广州,北京云房数据技术有限责任公司广州分公司,81970,2018-02-08 16:22:48,大专,3693697,Python开发工程师,15k-22k,不限
杭州,中科视拓（北京）科技有限公司,149258,2018-02-07 09:49:22,本科,4109791,Python工程师,8k-16k,1-3年
上海,仟传网络科技（上海）有限公司,78710,2018-02-05 16:39:04,本科,4105690,Python 工程师（数据平台）,10k-20k,1-3年
北京,北京春笛网络信息技术服务有限公司,258423,2018-01-29 11:08:31,本科,4061427,Python,8k-12k,1-3年
上海,再惠（上海）网络科技有限公司,86312,2018-01-27 16:44:54,本科,3581192,后端开发工程师（Python）,16k-32k,3-5年
深圳,前海企保科技（深圳）有限公司,139502,2018-01-26 09:55:40,本科,3935976,Python工程师,15k-25k,3-5年
北京,北京陌陌科技有限公司,129,2018-02-24 16:06:05,本科,3978129,Python开发工程师(风控方向),18k-36k,1-3年
深圳,深圳市木浪云数据有限公司,145652,2018-02-22 16:45:40,本科,2429819,Python,10k-15k,5-10年
上海,上海见寻文化创意有限公司,171437,2018-02-22 12:02:09,本科,3954284,Python 研发工程师,12k-24k,3-5年
上海,上海米飞网络科技有限公司,36157,2018-02-23 10:24:11,本科,2888118,Python工程师,10k-20k,1-3年
北京,北京点智互动信息技术有限公司,10451,2018-02-07 10:48:44,本科,4032981,python研发工程师,8k-10k,1-3年
北京,元贞佑方(北京)科技发展有限公司,292902,2018-01-31 15:26:25,本科,4095391,资深Python/Java开发工程师,30K-50K,3-5年
北京,店商互联（北京）科技发展有限公司,34283,2018-01-31 11:23:50,本科,3281491,Python开发工程师,8k-15k,1-3年
北京,北京旷视科技有限公司,1561,2018-02-12 16:41:28,本科,4098288,高级Python后端工程师,20k-35k,3-5年
北京,阳光财产保险股份有限公司,179235,2018-02-01 10:08:38,硕士,4087987,智能工程项目部-Python算法工程师,10k-20k,1-3年
上海,高升控股股份有限公司,115417,2018-02-23 14:44:43,不限,4002448,python开发工程师,10k-20k,1-3年
深圳,深圳爱财科技有限公司,134462,2018-02-23 11:15:16,本科,3050026,Python工程师,10k-20k,1-3年
上海,北京爱奇艺科技有限公司,1686,2018-01-31 13:34:40,本科,2988638,Python高级开发工程师,15k-30k,不限
深圳,深圳合纵能源技术有限公司,155301,2018-01-29 11:40:31,本科,4025996,Python开发工程师,8k-15k,1-3年
深圳,深信服科技股份有限公司,182070,2018-01-29 11:07:58,本科,4086521,Python开发工程师,10k-20k,1-3年
重庆,重庆火码互动科技有限公司,271030,2018-02-21 11:14:20,不限,4123801,python工程师,3K-6K,不限
成都,北京世联互动网络有限公司成都分公司,93087,2018-02-19 18:27:25,本科,1713228,Python,7k-14k,3-5年
杭州,杭州一知智能科技有限公司,272694,2018-02-11 09:17:11,本科,3958818,python工程师,8K-15K,1-3年
武汉,任子行网络技术股份有限公司,8332,2018-02-06 16:46:44,不限,3997498,python开发工程师,6k-12k,不限
北京,北京硬球科技有限公司,168716,2018-02-23 11:13:16,本科,3654249,Python服务器开发高级工程师,20k-40k,5-10年
北京,上海云腾自动化科技有限公司,78482,2018-02-22 12:40:54,本科,3836454,Python后端开发工程师,40k-50k,3-5年
成都,网信集团有限公司,245889,2018-02-13 17:58:25,本科,4011458,Python开发工程师,8k-16k,3-5年
深圳,深圳市南伽科技信息有限公司,44602,2018-02-05 15:19:57,本科,4105287,Python高级开发工程师,10k-15k,3-5年
北京,北京五八到家信息技术有限公司,41823,2018-01-30 10:38:20,本科,4089991,中、高级运维研发工程师(Python),15k-30k,1-3年
深圳,首汇焦点（北京）科技有限公司,109474,2018-01-29 14:00:39,本科,2663008,Python 软件开发工程师,15k-25k,3-5年
北京,上海文强通讯器材有限公司,168371,2018-02-24 10:48:32,不限,3694311,Python工程师,20k-35k,1-3年
成都,成都宜汇微通科技有限公司,241762,2018-02-22 10:13:37,本科,3499989,Python 工程师,10k-15k,1-3年
武汉,武汉安天信息技术有限责任公司,7936,2018-02-08 16:50:15,本科,2976894,python开发工程师,7k-13k,1-3年
北京,大连信雅达软件有限公司,31833,2018-02-05 14:49:15,本科,2711697,高级python开发工程师,8k-15k,3-5年
北京,创新工场（北京）企业管理股份有限公司,254694,2018-02-05 11:50:17,本科,3607442,python后端高级工程师,25k-40k,3-5年
武汉,北京榆钱投资管理有限公司,63366,2018-01-31 09:43:54,大专,1996754,Python,10k-20k,1-3年
北京,北京智者天下科技有限公司,4128,2018-02-23 10:34:44,本科,4065330,安全开发工程师（安全方向 Python 开发）,15k-30k,1-3年
成都,成都励慧网络科技有限公司,67293,2018-02-22 11:36:28,本科,3247076,Python开发工程师,10k-15k,3-5年
长沙,湖南省创发科技有限责任公司,45040,2018-02-22 10:50:54,本科,3750556,Python开发人员,6k-10k,3-5年
广州,广州市千云信息科技有限公司,25626,2018-02-22 10:34:08,大专,4118614,Python开发工程师,6k-7k,1年以下
广州,广州哆啦信息科技有限公司,250149,2018-02-11 11:32:55,本科,4118517,Python,15k-30k,不限
广州,广州市液态水软件科技有限公司,217218,2018-02-01 10:03:19,大专,3678168,Python工程师,20k-40k,1-3年
上海,上海巨人网络科技有限公司,138115,2018-01-25 10:19:02,大专,3264964,Python数据开发工程师,10k-20k,3-5年
成都,成都智橙科技有限公司,76648,2018-02-23 10:04:35,大专,805688,Python,3k-5k,1-3年
上海,普珩（上海）信息科技有限公司,217079,2018-02-22 13:38:40,本科,4063447,python软件开发工程师,8K-15K,1-3年
北京,北京必然如此网络技术有限公司,190122,2018-02-08 10:17:04,本科,3509912,Python工程师,25k-35k,1-3年
苏州,苏州思必驰信息科技有限公司,94,2018-01-26 12:18:25,大专,2069068,Python后台开发工程师,8k-15k,1-3年
杭州,杭州沃趣科技股份有限公司,83552,2018-02-23 16:39:38,本科,3796778,Python开发（CRM）,6k-8k,1-3年
深圳,深圳市智能现实科技有限公司,142378,2018-02-22 12:34:13,本科,2234586,PHP/Node.js/Python 高级工程师,13k-25k,1-3年
北京,北京彩彻区明科技有限公司,46784,2018-02-22 10:45:07,本科,3498852,Python 开发工程师,9k-12k,1-3年
上海,上海烯牛信息技术有限公司,128040,2018-02-22 15:38:51,本科,2015128,Python工程师,10k-15k,1-3年
深圳,深圳前海中清龙图教育科技有限公司,82871,2018-02-22 10:18:51,大专,4124704,Python开发讲师,12k-18k,1-3年
杭州,深圳市华云中盛科技有限公司,252097,2018-02-09 09:32:10,大专,3721225,云数据运维技术支持--Python/Java开发运,10k-18k,3-5年
深圳,深圳华策辉弘科技有限公司,200377,2018-02-01 12:49:07,本科,4076240,Python算法工程师,8k-15k,3-5年
成都,成都亚然科技中心,169176,2018-02-23 10:50:36,大专,3976826,Python django 开发工程师,5k-8k,1-3年
广州,广州市德贤信息科技有限公司,246017,2018-02-22 10:34:43,大专,4118654,Python开发工程师,6k-7k,1年以下
广州,广州普惠信息科技有限公司,139010,2018-02-24 10:51:28,大专,4074241,python开发工程师/人工智能开发工程师,8k-16k,1-3年
上海,上海悦米信息技术有限公司,116744,2018-02-22 14:15:23,本科,3591121,Python开发工程师,8k-15k,1-3年
上海,上海海同优才教育培训有限责任公司,193600,2018-02-22 09:19:05,本科,4104009,Python教员/讲师,10k-20k,3-5年
苏州,苏州御茶水信息科技有限公司,290527,2018-02-09 12:50:27,不限,4015773,Python开发,8K-12K,3-5年
北京,北京智慧星光信息技术有限公司,40625,2018-02-13 17:20:13,本科,3202917,初级python工程师,4k-8k,不限
北京,北京旷视科技有限公司,1561,2018-02-08 10:32:54,本科,3981586,python高级后端工程师,25k-50k,5-10年
深圳,深圳市找库科技有限公司,22233,2018-02-01 18:41:28,本科,3559237,python开发,8k-16k,1-3年
深圳,深圳市观梦科技有限公司,66256,2018-02-23 17:22:07,本科,3773512,PYTHON工程师,7k-14k,1-3年
杭州,星际（杭州）网络技术有限公司,21603,2018-02-22 09:08:34,本科,3280088,python开发工程师,8k-16k,1-3年
上海,飞榴（上海）信息科技有限公司,152100,2018-02-05 10:11:25,本科,3334297,Python开发工程师,10k-20k,1-3年
杭州,北京云霁网络科技有限公司,184639,2018-02-23 10:47:00,本科,4011779,Python开发工程师,10k-20k,1-3年
广州,武汉佰钧成技术有限责任公司,16831,2018-02-23 09:23:38,不限,3880677,Python数据专家,15k-25k,5-10年
上海,互道信息技术（上海）有限公司,56474,2018-02-24 09:46:34,本科,3895299,架构师(Python技术架构),20k-40k,5-10年
北京,新浪网技术（中国）有限公司,25592,2018-02-23 19:48:36,本科,4020308,Python开发工程师（内容服务平台）,12k-24k,3-5年
武汉,武汉慧禹信息科技有限公司,115041,2018-02-23 15:59:20,本科,3724672,python高级开发工程师,10k-20k,不限
深圳,广州登风网络开发有限公司,319090,2018-02-23 10:42:59,大专,4091459,Python开发工程师,4k-6k,1年以下
武汉,深圳微品致远信息科技有限公司,87913,2018-02-23 09:00:18,大专,4024052,python开发工程师,7k-14k,1-3年
深圳,云数信息科技（深圳）有限公司,142442,2018-02-21 17:32:47,本科,2731665,Python 开发工程师,9k-18k,1-3年
北京,北京奇虎科技有限公司,305163,2018-01-29 15:14:04,本科,3969911,高级Python工程师,15k-30k,3-5年
北京,北京小龙虾科技有限公司,91667,2018-02-22 10:07:14,本科,3522962,Python系统开发工程师,15k-30k,1-3年
深圳,深圳市前海欢雀科技有限公司,110960,2018-02-09 15:20:47,大专,4116327,Python工程师,12k-16k,1-3年
北京,UNITEDSTACK（北京）科技有限公司,33418,2018-02-02 09:06:55,本科,1984431,Python开发工程师,15k-25k,不限
上海,上海骞云信息科技有限公司,128830,2018-01-31 09:59:19,本科,3459907,资深Python开发工程师,18k-36k,3-5年
上海,善林（上海）金融信息服务有限公司,36149,2018-02-24 10:08:02,大专,3398646,量化开发工程师-Python（区块链）,15k-25k,3-5年
北京,北京源石智影科技有限公司,296605,2018-02-23 18:11:18,本科,3916636,python后台开发工程师（分布式计算开发）,20k-40k,5-10年
杭州,杭州虚谷科技有限公司,280441,2018-02-22 09:38:06,本科,3774182,python开发工程师,10k-20k,1-3年
上海,上海寰享网络科技有限公司,46549,2018-02-23 15:17:41,大专,3024328,Python中级/Odoo开发,10k-20k,1-3年
广州,广州登风网络开发有限公司,319091,2018-02-23 08:31:22,大专,4091303,Python开发工程师,4k-6k,1年以下
北京,北京金城达林医疗科技有限责任公司,271714,2018-01-29 10:48:43,本科,3844793,python开发工程师,8k-12k,1-3年
武汉,深圳市编玩边学教育科技有限公司,110722,2018-02-24 17:40:51,本科,3847262,代码编程老师（Python）（武汉）,8k-15k,不限
成都,成都云数海量信息科技有限公司,3114,2018-02-24 10:34:44,不限,15468,Python后端开发工程师,6k-9k,1-3年
深圳,厦门美图之家科技有限公司,23291,2018-02-10 14:20:17,本科,4083219,Python工程师（海外产品创新）,15k-30k,1-3年
北京,北京超维世纪科技有限公司,216631,2018-01-26 15:09:45,本科,4036570,python开发工程师,8k-15k,1-3年
成都,北京天广汇通科技有限公司,173625,2018-02-05 13:09:57,本科,3952133,Python高级后台工程师,15k-20k,3-5年
武汉,北京神州绿盟信息安全科技股份有限公司,30648,2018-02-05 11:26:03,本科,1860168,Python/JAVA研发工程师,8k-15k,1-3年
上海,上海企企网络科技有限公司,127812,2018-01-29 10:41:44,大专,3341550,Python/OpenERP,12k-20k,3-5年
北京,北京小米科技有限责任公司,520,2018-02-23 21:36:43,本科,4095839,Python开发工程师-小米电视,15k-25k,3-5年
上海,北京爱康国宾西内门诊部有限公司,304928,2018-02-23 12:27:43,大专,4068445,联想Python,8k-10k,3-5年
宁波,宁波岳润信息科技有限公司,143839,2018-02-09 18:47:42,大专,3206105,Python,10k-18k,1-3年
重庆,重庆誉存大数据科技有限公司,41553,2018-02-01 09:51:17,大专,3590564,python后端开发,6k-12k,1-3年
北京,北京陌陌科技有限公司,129,2018-02-24 16:06:03,本科,4044956,Python开发工程师(数据分析平台开发方向）,20k-40k,1年以下
成都,北京富能通科技有限公司,306540,2018-02-23 09:59:11,不限,4058039,python开发工程师,8k-15k,不限
上海,乐荐信息科技（北京）有限公司,250586,2018-02-23 13:55:21,大专,3688417,Python web开发工程师,15k-20k,1-3年
广州,广州骏睿信息科技有限公司,19229,2018-02-22 17:30:12,本科,3797331,Python后端研发工程师,6k-10k,不限
广州,广州新的美地电子科技有限公司,175736,2018-02-05 09:20:09,本科,2998984,后端开发工程师（Python方向）,15k-25k,3-5年
杭州,杭州扩散云科技有限公司,94508,2018-02-03 09:48:18,本科,2118328,Python工程师,8K-12K,1-3年
成都,成都数联铭品科技有限公司,42711,2018-02-23 18:41:01,不限,3191288,KunLun-系统研发工程师(Go/Python),12k-24k,3-5年
上海,上海云深网络技术有限公司,268,2018-02-11 16:04:46,本科,4064689,Python开发工程师,7k-14k,1-3年
北京,北京八维研修学院,114259,2018-02-03 08:32:30,本科,2977586,Python高级讲师,15k-25k,3-5年
北京,思派（北京）网络科技有限公司,160533,2018-02-02 15:44:00,不限,4089969,python工程师,10k-20k,不限
深圳,深圳市新一代信息技术研究院有限公司,46286,2018-02-23 14:14:23,大专,3943033,python讲师,15k-30k,1-3年
北京,零氪信息技术（北京）有限公司,113697,2018-02-22 11:14:05,本科,3981295,Python工程师（北京）,15k-25k,不限
上海,上海炫体信息科技有限公司,72838,2018-02-24 13:57:35,大专,3617364,Python（年轻人的狂欢）,12k-20k,1-3年
广州,深圳市希仑科技有限公司,29695,2018-02-08 10:20:22,本科,4086004,python开发,12k-15k,3-5年
成都,四川万众启源信息技术有限公司,272594,2018-01-25 11:04:15,大专,3721016,Python,5k-10k,1-3年
北京,车好多旧机动车经纪(北京)有限公司,107423,2018-02-24 11:17:40,本科,2156248,PHP/Python数据平台开发,15k-30k,1-3年
广州,广州市德贤信息科技有限公司,246017,2018-02-22 10:34:42,大专,4118811,Python中级开发工程师,7k-10k,1-3年
重庆,重庆格泰尚恒网络科技有限公司,174265,2018-02-14 14:49:50,大专,3903075,Python开发工程师,10k-18k,3-5年
北京,创新工场（北京）企业管理股份有限公司,254694,2018-02-05 11:50:16,本科,3607427,python后端中级工程师,15k-30k,1-3年
深圳,深圳市阿西莫夫科技有限公司,105245,2018-02-22 13:33:32,本科,4126155,python后端工程师,10k-20k,1-3年
上海,欢唱网络科技（上海）有限公司,532,2018-02-11 21:11:39,本科,3880843,高级Python工程师,14k-22k,3-5年
福州,福州东西电子商务有限公司,117006,2018-02-22 15:55:17,大专,2810781,高级Python后端工程师,11k-18k,3-5年
上海,苏州体素信息科技有限公司,184069,2018-02-07 16:21:14,本科,4111567,Python后端工程师,20k-30k,3-5年
上海,上海担路网络科技有限公司,30169,2018-02-06 08:44:32,本科,1459978,Python工程师,6k-12k,不限
广州,广州华安信息科技有限公司,175176,2018-02-05 09:45:03,本科,4103902,Python开发工程师,5k-10k,1-3年
武汉,深圳市编玩边学教育科技有限公司,110722,2018-02-23 15:34:38,本科,4029678,Python编程老师（武汉）,8k-15k,不限
上海,上海天存信息技术有限公司,280839,2018-02-22 15:29:20,本科,4047864,PHP/Python开发工程师,6k-8k,1-3年
上海,橡乐网络科技（上海）有限公司,24136,2018-01-31 17:51:57,本科,3417101,Python高级开发,18k-35k,3-5年
北京,北京联宇益通科技发展有限公司,52853,2018-02-24 09:52:24,本科,3120389,初级Python开发工程师,6k-9k,1-3年
郑州,许昌龙祁电子商务有限公司,253879,2018-02-21 08:17:37,大专,3869090,python开发工程师,6k-8k,3-5年
上海,上海拿米金融信息服务有限公司,113723,2018-02-23 16:52:46,大专,3905162,大数据应用工程师-Python,20k-40k,3-5年
北京,北京小米科技有限责任公司,520,2018-02-23 16:29:17,本科,2948277,Python工程师（锁屏画报）,20k-35k,3-5年
杭州,杭州巴九灵文化创意有限公司,130680,2018-02-14 16:41:39,本科,3751094,Python 后端开发工程师,8k-10k,1-3年
西安,北京神州绿盟信息安全科技股份有限公司,30648,2018-02-11 09:08:37,本科,1591257,python开发实习生（西安）,2k-3k,不限
大连,藏宝途（大连）网络科技有限公司,136029,2018-02-09 11:01:53,本科,2107313,Python,6k-10k,1-3年
成都,成都盛逸投资管理有限公司,207910,2018-01-29 11:45:41,本科,4086819,python开发,10K-20K,1-3年
厦门,厦门渊亭信息科技有限公司,128288,2018-02-06 10:43:16,不限,3647463,Python工程师,8k-16k,不限
西安,西安美刻信息科技有限公司,98183,2018-02-05 10:39:36,本科,3941501,python开发工程师,7k-10k,1-3年
北京,北京灵动新程信息科技有限公司,20355,2018-01-29 16:03:08,大专,4088030,Python工程师,8k-15k,1-3年
上海,上海鼎驰信息技术有限公司,306273,2018-01-25 14:49:39,本科,4057553,python工程师,10k-20k,1-3年
上海,上海拿米金融信息服务有限公司,113723,2018-02-22 19:21:20,大专,3906590,大数据应用工程师-Python,20k-35k,3-5年
南京,雷技信息技术（上海）有限公司,29318,2018-02-12 15:31:00,本科,4120721,Python 开发工程师,10k-15k,1-3年
西安,西安图迹信息科技有限公司北京分公司,140837,2018-02-06 10:47:39,大专,3837770,python开发,5k-8k,1-3年
上海,淼瀛（上海）信息技术有限公司,320180,2018-02-02 14:41:07,本科,4101428,Php/Python,13k-18k,3-5年
北京,易思互动（北京）科技有限公司,101211,2018-02-11 14:58:17,本科,3802034,Python工程师,9k-18k,1-3年
北京,深圳晶泰科技有限公司,76066,2018-02-10 17:01:49,本科,3104419,Python后台开发,10k-18k,1-3年
广州,广州嘉为科技咨询有限公司,29292,2018-02-01 14:40:44,本科,4098417,Python开发工程师（广深）,13k-20k,3-5年
上海,上海可九互动网络科技有限公司,22664,2018-01-31 14:13:30,本科,3980799,python 前后台开发,10k-15k,3-5年
武汉,德蒙金盾（深圳）有限公司,213764,2018-02-22 15:43:19,本科,3248315,Python/nodejs开发,10K-20K,1-3年
深圳,深圳市正易龙科技有限公司,172435,2018-02-11 18:08:17,本科,3771212,PYTHON开发工程师,12k-20k,1-3年
杭州,浙江胄天科技股份有限公司,68438,2018-02-11 13:45:06,本科,1040566,Python,15k-25k,3-5年
杭州,杭州飞享数据技术有限公司,50874,2018-02-11 09:26:35,本科,3919473,Python开发工程师,15k-30k,3-5年
上海,上海隐石信息科技发展有限公司,179827,2018-02-05 15:27:31,本科,4088527,Python工程师/后端工程师（三级）,12k-16k,1-3年
成都,成都钱方科技有限公司,74507,2018-02-12 18:15:25,大专,748187,Python开发工程师,10k-18k,3-5年
深圳,深圳市中企工联保家电服务有限公司,28556,2018-02-09 14:24:44,大专,3433023,Python 工程师,5k-10k,1-3年
北京,北京八维研修学院,114259,2018-02-02 13:42:04,本科,3813912,Python项目经理,15k-25k,3-5年
北京,上海一起作业信息科技有限公司,36031,2018-02-23 22:23:48,本科,4135374,Python全栈工程师,25k-50k,不限
北京,北京国富如荷网络科技有限公司,26256,2018-02-22 10:59:10,本科,3681024,讲师（R语言／Python）,6k-12k,1-3年
北京,北京铂金智慧网络科技有限公司,172410,2018-02-05 15:38:37,本科,2818995,Python开发工程师,10k-20k,1-3年
深圳,深圳酷竞科技有限公司,147400,2018-01-31 16:34:15,不限,3963787,Python开发工程师,10k-20k,3-5年
苏州,图玛深维医疗科技（北京）有限公司,152377,2018-01-29 14:53:30,本科,4087556,Python工程师,8k-16k,1-3年
广州,广州锦行网络科技有限公司,165772,2018-02-09 14:02:17,大专,2717561,Python开发工程师,6k-12k,1-3年
成都,成都小漫科技有限公司,220742,2018-02-07 11:08:25,本科,3909804,python研发工程师,4k-6k,1-3年
北京,在线途游（北京）科技有限公司,2646,2018-02-06 16:25:03,本科,4108681,python游戏服务端开发工程师,15k-30k,不限
上海,上海骞云信息科技有限公司,128830,2018-02-01 10:53:57,本科,2312179,Python开发,12k-24k,1-3年
成都,成都仁和安信科技有限公司,175766,2018-02-21 11:02:41,不限,3504188,急招资深python工程师,7k-9k,1-3年
重庆,重庆柏思睿特网络安全技术有限公司,65566,2018-02-14 13:58:08,不限,3138829,python开发工程师,8k-15k,1-3年
东莞,东莞市百塔网络科技有限公司,200598,2018-02-05 18:31:30,不限,3085217,Python程序员,8k-15k,1-3年
上海,北京众标网络科技有限公司上海分公司,38786,2018-01-31 10:09:41,本科,2635147,python开发工程师,15k-20k,1-3年
杭州,杭州同花顺数据开发有限公司,205347,2018-02-22 16:50:18,本科,3135184,高级python开发工程师,15k-30k,1-3年
郑州,河南智游臻龙科技有限公司,99540,2018-01-29 11:47:18,大专,2042657,Python开发工程师,10k-15k,1-3年
北京,北京山茶花科技有限公司,35214,2018-01-26 11:20:48,本科,962479,Python后端工程师,20k-30k,3-5年
杭州,同盾科技有限公司,6502,2018-02-14 10:34:09,硕士,3991532,python开发（机器学习）,18k-36k,5-10年
广州,广州奇异果互动科技股份有限公司,132810,2018-02-07 15:37:21,大专,3535043,Python开发工程师,5k-10k,1-3年
上海,上海同济城市规划设计研究院,315668,2018-02-01 15:10:14,硕士,4098601,Python开发工程师,8k-15k,1年以下
深圳,广州优融网络科技有限责任公司,104181,2018-01-30 10:16:47,大专,3251377,Python开发工程师,15k-25k,3-5年
成都,昊盈信息技术（成都）有限公司,57400,2018-02-14 15:39:57,大专,3264618,Python Developer Python开发,6k-12k,1-3年
上海,上海语酷网络科技有限公司,315385,2018-02-12 11:33:08,不限,4120240,python高级工程师,15k-30k,不限
重庆,重庆食联购电子商务有限公司,110786,2018-02-09 16:27:03,本科,3968566,python工程师,11k-14k,3-5年
北京,北京嗨钱科技有限公司,188568,2018-02-08 15:22:53,大专,4094096,python工程师,8k-10k,1-3年
上海,上海麦子资产管理有限公司,63922,2018-01-31 09:17:45,本科,4064877,python 开发工程师,15k-25k,1-3年
上海,沪江教育科技（上海）股份有限公司,3112,2018-01-30 10:26:28,大专,3901922,python架构师,30k-40k,5-10年
成都,成都欧督系统科技有限公司,125511,2018-01-28 15:41:38,大专,3909065,Python开发,3k-6k,1-3年
郑州,郑州星辰互联电子科技有限公司,321472,2018-02-24 14:23:38,不限,4117657,Python讲师（兼职）,5k-8k,3-5年
成都,成都市肆零肆网络科技有限公司,199953,2018-02-10 09:46:23,不限,3464633,Python后端工程师,8k-13k,1-3年
上海,竹筏科技（北京）有限公司,161998,2018-01-29 18:54:20,本科,3025164,Python开发工程师,10k-20k,1-3年
北京,北京陌陌科技有限公司,129,2018-02-24 16:06:01,本科,3978119,python开发工程师(数据挖掘方向),18k-36k,1-3年
北京,景略集智(北京)科技有限公司,242779,2018-02-23 09:36:26,本科,3699224,Python 培训讲师,20k-25k,3-5年
苏州,苏州优千网络技术有限公司,58885,2018-02-06 17:32:38,不限,520401,Python/Django开发工程师,6k-11k,不限
深圳,深圳市一面网络技术有限公司,35565,2018-02-24 10:58:20,本科,4137897,Python工程师（爬虫方向）,10k-20k,1-3年
深圳,皓量科技（深圳）有限公司,63808,2018-02-05 11:01:13,本科,3838002,高级Python开发工程师,20k-30k,5-10年
北京,北京微笑科技有限公司,88795,2018-02-24 09:48:08,本科,3285895,Python 游戏服务端开发,20k-25k,1-3年
上海,上海戎磐网络科技有限公司,299367,2018-02-22 10:47:02,大专,4091340,Python开发（环境好，氛围好）,8k-14k,1-3年
成都,四川乐为科技有限公司,210161,2018-02-03 11:53:09,不限,4103018,python,5k-10k,1-3年
大连,千汇达（大连）信息技术有限公司,302603,2018-01-30 11:21:20,不限,3980754,Python开发工程师,6K-12K,不限
北京,北京简媒信息科技有限公司,264205,2018-01-30 11:05:29,本科,4038015,Python开发实习生,3k-4k,1年以下
杭州,杭州浩途网络科技有限公司,52382,2018-01-29 15:11:41,本科,3776084,python开发工程师,10k-20k,1-3年
上海,上海企企网络科技有限公司,127812,2018-01-29 10:41:44,大专,3305220,Python工程师,10k-20k,1-3年
广州,广州博冠信息科技有限公司,22790,2018-02-24 13:29:27,本科,4091956,Web后端python高级开发工程师,13k-20k,3-5年
深圳,北京嗨钱科技有限公司,188568,2018-02-08 15:22:50,本科,4087376,python工程师,10k-20k,1-3年
北京,致美生活（北京）科技有限公司,144451,2018-02-09 10:24:25,本科,3479069,研发工程师-Golang/Python,10k-20k,1-3年
威海,威海新蓝信息科技有限公司,48977,2018-02-02 15:06:22,大专,4081395,6000-8000招聘python程序员,6k-8k,1-3年
深圳,深圳库尚信息技术有限公司,201020,2018-01-30 19:46:26,大专,4092987,python开发工程师,8k-16k,1-3年
深圳,深圳市点趣网络技术有限公司,56287,2018-02-23 16:40:00,本科,2885070,Python助理开发工程师,5k-8k,不限
广州,广州航旅天空信息科技有限公司,75870,2018-02-23 15:02:58,本科,3578688,Python工程师/Perl工程师/Php工程师,8k-12k,3-5年
上海,上海泛微网络科技股份有限公司,24995,2018-02-08 17:20:31,本科,3429938,运维工程师（python自动化运维）,6k-12k,1-3年
北京,北京小米科技有限责任公司,520,2018-02-23 16:29:23,本科,3232436,Python/Go开发工程师-小米视频,20k-35k,3-5年
广州,深圳市对庄科技有限公司,60895,2018-02-23 10:14:36,大专,3644440,Python数据工程师,10k-15k,3-5年
北京,环球合一网络技术（北京）股份有限公司,287198,2018-02-22 11:11:25,本科,4012732,python运维开发,10k-15k,1-3年
上海,北京知藏云道科技有限公司,130775,2018-02-06 12:43:24,本科,4058601,Python算法高级工程师,22k-30k,3-5年
北京,飞维美地信息技术（北京）有限公司,7000,2018-02-12 09:42:16,本科,3687374,资深Java/Python/C#/PHP开发,27k-32k,3-5年
北京,北京智分科技有限公司,284128,2018-02-24 11:12:02,本科,4031217,Python爬虫工程师,20k-40k,1-3年
大连,大连智趣信息技术有限公司,43518,2018-02-13 15:57:44,大专,3897554,Python / PHP 后端开发工程师,4k-8k,1-3年
上海,上海勃池信息技术有限公司,163790,2018-02-24 11:22:26,本科,4130493,Python爬虫工程师,10k-20k,1-3年
广州,广州智品移动技术有限公司,9043,2018-02-20 16:11:35,本科,71479,Go开发，或Python，C,8k-15k,不限
上海,升宝节能技术（上海）有限公司,78748,2018-02-11 13:54:17,不限,2913037,Python 后台工程师,7k-12k,1-3年
北京,北京清华同衡规划设计研究院有限公司,229367,2018-01-31 13:20:16,本科,3351676,python web 开发工程师,15k-25k,3-5年
北京,北京十二栋文化传播有限公司,160482,2018-02-05 11:42:36,本科,3768747,Python后端工程师,15k-30k,3-5年
深圳,深圳市惠群商业数据技术有限公司,17229,2018-02-22 14:13:59,大专,3587253,Python开发运维工程师,7k-14k,1-3年
上海,上海辰圣激光科技有限公司,242188,2018-02-01 17:26:04,本科,4033714,后端python开发工程师,18k-35k,3-5年
